scenario,region,period,technology,emission type,electricity production [EJ/yr],specific emissions [gCO2eq/kWh]
ADV_WP5_P240_FullTech,ROW,2035,Biomass|w/ CCS,BECCS,0.01451,-573.3700895933839
ADV_WP5_P240_FullTech,ROW,2035,Biomass|w/ CCS,Construction,0.01451,1.6445323668098097
ADV_WP5_P240_FullTech,ROW,2035,Biomass|w/ CCS,Operation,0.01451,33.33326029580418
ADV_WP5_P240_FullTech,ROW,2035,Biomass|w/ CCS,LUC,0.01451,425.09121834106014
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/ CCS,Construction,5.302e-5,0.5131582238838356
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/ CCS,direct fossil CO2 (CCS),5.302e-5,94.58317615993965
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/ CCS,Operation,5.302e-5,18.785200822579426
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/ CCS,upstream CH4,5.302e-5,5.290684785537392
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/o CCS,Construction,0.003551,0.18285630572643555
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.003551,872.6781188397636
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/o CCS,Operation,0.003551,13.816312950309296
ADV_WP5_P240_FullTech,ROW,2035,Coal|w/o CCS,upstream CH4,0.003551,4.555744661585318
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/ CCS,Construction,1.658,0.41527205251422666
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/ CCS,direct fossil CO2 (CCS),1.658,36.7599517490953
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/ CCS,Operation,1.658,18.923594212285227
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/ CCS,upstream CH4,1.658,14.095630444735857
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/o CCS,Construction,3.92,0.14723643901084
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),3.92,359.265306122449
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/o CCS,Operation,3.92,13.831685600818567
ADV_WP5_P240_FullTech,ROW,2035,Gas|w/o CCS,upstream CH4,3.92,14.820019727689948
ADV_WP5_P240_FullTech,ROW,2035,Nuclear,Construction,1.03,0.9786854503574002
ADV_WP5_P240_FullTech,ROW,2035,Nuclear,Operation,1.03,3.4725925844367183
ADV_WP5_P240_FullTech,ROW,2035,Solar|CSP,Construction,0.05147,10.449141240823703
ADV_WP5_P240_FullTech,ROW,2035,Solar|CSP,Operation,0.05147,0.5759128707967782
ADV_WP5_P240_FullTech,ROW,2035,Solar|PV,Construction,0.5567,9.917469401008322
ADV_WP5_P240_FullTech,ROW,2035,Solar|PV,Operation,0.5567,0.02958362320071994
ADV_WP5_P240_FullTech,ROW,2035,Wind,Construction,1.21,3.3624942789433345
ADV_WP5_P240_FullTech,ROW,2035,Wind,Operation,1.21,0.4145706557278299
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/o CCS,Construction,0.8888,1.7888754913947007
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/o CCS,Operation,0.8888,26.712728433348254
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/o CCS,LUC,0.8888,306.4611108970434
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/ CCS,BECCS,1.317e-4,-475.626423690205
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/ CCS,Construction,1.317e-4,1.9743882980507195
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/ CCS,Operation,1.317e-4,31.64786819966427
ADV_WP5_P240_FullTech,RUS,2035,Biomass|w/ CCS,LUC,1.317e-4,425.09121834106014
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/ CCS,Construction,5.182e-5,0.5906057526227273
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/ CCS,direct fossil CO2 (CCS),5.182e-5,89.6179081435739
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/ CCS,Operation,5.182e-5,20.12653990710923
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/ CCS,upstream CH4,5.182e-5,13.237641296515708
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/o CCS,Construction,0.001217,0.20437617292825044
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.001217,476.54889071487264
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/o CCS,Operation,0.001217,14.846036468835544
ADV_WP5_P240_FullTech,RUS,2035,Coal|w/o CCS,upstream CH4,0.001217,7.934694783274847
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/ CCS,Construction,0.01158,0.4903582821226176
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/ CCS,direct fossil CO2 (CCS),0.01158,36.74611398963731
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/ CCS,Operation,0.01158,21.01466684715298
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/ CCS,upstream CH4,0.01158,30.843653601366004
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/o CCS,Construction,1.029,0.19651564502956026
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.029,323.6151603498543
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/o CCS,Operation,1.029,15.468732991554651
ADV_WP5_P240_FullTech,RUS,2035,Gas|w/o CCS,upstream CH4,1.029,33.976492850449354
ADV_WP5_P240_FullTech,RUS,2035,Nuclear,Construction,1.203,1.0372544540640598
ADV_WP5_P240_FullTech,RUS,2035,Nuclear,Operation,1.203,3.3870707192218497
ADV_WP5_P240_FullTech,RUS,2035,Solar|CSP,Construction,3.217e-5,25.664643882833076
ADV_WP5_P240_FullTech,RUS,2035,Solar|CSP,Operation,3.217e-5,1.141910936283696
ADV_WP5_P240_FullTech,RUS,2035,Solar|PV,Construction,0.042659999999999997,12.429517523437124
ADV_WP5_P240_FullTech,RUS,2035,Solar|PV,Operation,0.042659999999999997,0.036259953819839666
ADV_WP5_P240_FullTech,RUS,2035,Wind,Construction,0.2294,4.141293450130741
ADV_WP5_P240_FullTech,RUS,2035,Wind,Operation,0.2294,0.44102031365329897
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/o CCS,Construction,0.1487,1.5528512054119195
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/o CCS,Operation,0.1487,22.47517617850447
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/o CCS,LUC,0.1487,306.4611108970434
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/ CCS,BECCS,0.3713,-802.3161863722057
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/ CCS,Construction,0.3713,1.57799729918901
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/ CCS,Operation,0.3713,26.655087475389195
ADV_WP5_P240_FullTech,USA,2035,Biomass|w/ CCS,LUC,0.3713,425.09121834106014
ADV_WP5_P240_FullTech,USA,2035,Coal|w/ CCS,Construction,0.008632,0.4191568081416287
ADV_WP5_P240_FullTech,USA,2035,Coal|w/ CCS,direct fossil CO2 (CCS),0.008632,77.11306765523634
ADV_WP5_P240_FullTech,USA,2035,Coal|w/ CCS,Operation,0.008632,17.75916620350893
ADV_WP5_P240_FullTech,USA,2035,Coal|w/ CCS,upstream CH4,0.008632,3.788668236900325
ADV_WP5_P240_FullTech,USA,2035,Coal|w/o CCS,Construction,0.01649,0.1370823735178887
ADV_WP5_P240_FullTech,USA,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.01649,854.6998180715585
ADV_WP5_P240_FullTech,USA,2035,Coal|w/o CCS,Operation,0.01649,13.074968837495941
ADV_WP5_P240_FullTech,USA,2035,Coal|w/o CCS,upstream CH4,0.01649,3.895442521319392
ADV_WP5_P240_FullTech,USA,2035,Gas|w/ CCS,Construction,1.216,0.35761153275085933
ADV_WP5_P240_FullTech,USA,2035,Gas|w/ CCS,direct fossil CO2 (CCS),1.216,36.65131578947369
ADV_WP5_P240_FullTech,USA,2035,Gas|w/ CCS,Operation,1.216,18.086077976886454
ADV_WP5_P240_FullTech,USA,2035,Gas|w/ CCS,upstream CH4,1.216,11.16654272390893
ADV_WP5_P240_FullTech,USA,2035,Gas|w/o CCS,Construction,7.06,0.114053075800085
ADV_WP5_P240_FullTech,USA,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),7.06,375.14447592067995
ADV_WP5_P240_FullTech,USA,2035,Gas|w/o CCS,Operation,7.06,13.248326332804186
ADV_WP5_P240_FullTech,USA,2035,Gas|w/o CCS,upstream CH4,7.06,12.812798773351707
ADV_WP5_P240_FullTech,USA,2035,Nuclear,Construction,1.882,0.8483600179646786
ADV_WP5_P240_FullTech,USA,2035,Nuclear,Operation,1.882,3.2571716658726855
ADV_WP5_P240_FullTech,USA,2035,Solar|CSP,Construction,0.2483,11.838493084599854
ADV_WP5_P240_FullTech,USA,2035,Solar|CSP,Operation,0.2483,0.5978311275931294
ADV_WP5_P240_FullTech,USA,2035,Solar|PV,Construction,2.521,7.808750609361649
ADV_WP5_P240_FullTech,USA,2035,Solar|PV,Operation,2.521,0.021647727961818065
ADV_WP5_P240_FullTech,USA,2035,Wind,Construction,4.261,4.320048953399681
ADV_WP5_P240_FullTech,USA,2035,Wind,Operation,4.261,0.5325927328274535
ADV_WP5_P240_FullTech,World,2035,Biomass|w/o CCS,Construction,1.951,1.7888607768607983
ADV_WP5_P240_FullTech,World,2035,Biomass|w/o CCS,LUC,1.951,306.46111089704345
ADV_WP5_P240_FullTech,World,2035,Biomass|w/o CCS,Operation,1.951,26.712563737345693
ADV_WP5_P240_FullTech,World,2035,Biomass|w/ CCS,BECCS,1.562,-791.4760813309522
ADV_WP5_P240_FullTech,World,2035,Biomass|w/ CCS,Construction,1.562,1.7009286585823642
ADV_WP5_P240_FullTech,World,2035,Biomass|w/ CCS,LUC,1.562,425.0912183410601
ADV_WP5_P240_FullTech,World,2035,Biomass|w/ CCS,Operation,1.562,31.35252843415639
ADV_WP5_P240_FullTech,World,2035,Coal|w/ CCS,Construction,0.01812,0.4513862831512796
ADV_WP5_P240_FullTech,World,2035,Coal|w/ CCS,direct fossil CO2 (CCS),0.01812,77.72196791322389
ADV_WP5_P240_FullTech,World,2035,Coal|w/ CCS,Operation,0.01812,19.421235417365875
ADV_WP5_P240_FullTech,World,2035,Coal|w/ CCS,upstream CH4,0.01812,5.424778301571957
ADV_WP5_P240_FullTech,World,2035,Coal|w/o CCS,Construction,1.932,0.2071865849348364
ADV_WP5_P240_FullTech,World,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.932,772.3951349141236
ADV_WP5_P240_FullTech,World,2035,Coal|w/o CCS,Operation,1.932,14.137663016160635
ADV_WP5_P240_FullTech,World,2035,Coal|w/o CCS,upstream CH4,1.932,12.300297732802246
ADV_WP5_P240_FullTech,World,2035,Gas|w/ CCS,Construction,7.178,0.43802264614257874
ADV_WP5_P240_FullTech,World,2035,Gas|w/ CCS,direct fossil CO2 (CCS),7.178,36.730661614578246
ADV_WP5_P240_FullTech,World,2035,Gas|w/ CCS,Operation,7.178,17.8250751080738
ADV_WP5_P240_FullTech,World,2035,Gas|w/ CCS,upstream CH4,7.178,25.085295288106874
ADV_WP5_P240_FullTech,World,2035,Gas|w/o CCS,Construction,44.2,0.18331190234613493
ADV_WP5_P240_FullTech,World,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),44.2,424.87136800113745
ADV_WP5_P240_FullTech,World,2035,Gas|w/o CCS,Operation,44.2,14.01155121232358
ADV_WP5_P240_FullTech,World,2035,Gas|w/o CCS,upstream CH4,44.2,31.234844604993977
ADV_WP5_P240_FullTech,World,2035,Nuclear,Construction,28.52,1.0638571757135187
ADV_WP5_P240_FullTech,World,2035,Nuclear,Operation,28.52,3.4094198941476117
ADV_WP5_P240_FullTech,World,2035,Solar|CSP,Construction,1.226,12.51652465786173
ADV_WP5_P240_FullTech,World,2035,Solar|CSP,Operation,1.226,0.6173354517136477
ADV_WP5_P240_FullTech,World,2035,Solar|PV,Construction,17.64,9.48446873817023
ADV_WP5_P240_FullTech,World,2035,Solar|PV,Operation,17.64,0.025148051327282435
ADV_WP5_P240_FullTech,World,2035,Wind,Construction,21.8,4.936468781666182
ADV_WP5_P240_FullTech,World,2035,Wind,Operation,21.8,0.5620241572255885
ADV_WP5_Base,AFR,2035,Biomass|w/o CCS,Construction,0.002767,1.9495812277617217
ADV_WP5_Base,AFR,2035,Biomass|w/o CCS,Operation,0.002767,31.188165584166786
ADV_WP5_Base,AFR,2035,Biomass|w/o CCS,LUC,0.002767,306.4611108970434
ADV_WP5_Base,AFR,2035,Coal|w/o CCS,Construction,0.3348,0.2746637669984458
ADV_WP5_Base,AFR,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.3348,560.5376344086022
ADV_WP5_Base,AFR,2035,Coal|w/o CCS,Operation,0.3348,18.292336632604474
ADV_WP5_Base,AFR,2035,Coal|w/o CCS,upstream CH4,0.3348,19.599249476054705
ADV_WP5_Base,AFR,2035,Gas|w/o CCS,Construction,4.58,0.15879164542307947
ADV_WP5_Base,AFR,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),4.58,362.4366812227074
ADV_WP5_Base,AFR,2035,Gas|w/o CCS,Operation,4.58,14.961652260550347
ADV_WP5_Base,AFR,2035,Gas|w/o CCS,upstream CH4,4.58,72.27026608706059
ADV_WP5_Base,AFR,2035,Nuclear,Construction,2.523e-5,1.6465867406807904
ADV_WP5_Base,AFR,2035,Nuclear,Operation,2.523e-5,9.399682376624146
ADV_WP5_Base,AFR,2035,Solar|CSP,Construction,0.001979,14.273660171881604
ADV_WP5_Base,AFR,2035,Solar|CSP,Operation,0.001979,0.7463992015415649
ADV_WP5_Base,AFR,2035,Solar|PV,Construction,0.1134,10.785799667076663
ADV_WP5_Base,AFR,2035,Solar|PV,Operation,0.1134,0.02871280654945798
ADV_WP5_Base,AFR,2035,Wind,Construction,0.2455,5.851874533712526
ADV_WP5_Base,AFR,2035,Wind,Operation,0.2455,0.7132647509205438
ADV_WP5_Base,CHN,2035,Biomass|w/o CCS,Construction,0.0551,2.0279634402908933
ADV_WP5_Base,CHN,2035,Biomass|w/o CCS,Operation,0.0551,29.717474481319595
ADV_WP5_Base,CHN,2035,Biomass|w/o CCS,LUC,0.0551,306.4611108970434
ADV_WP5_Base,CHN,2035,Coal|w/o CCS,Construction,14.38,0.3379772145205157
ADV_WP5_Base,CHN,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),14.38,760.3059805285118
ADV_WP5_Base,CHN,2035,Coal|w/o CCS,Operation,14.38,25.50447873254552
ADV_WP5_Base,CHN,2035,Coal|w/o CCS,upstream CH4,14.38,11.454525998764785
ADV_WP5_Base,CHN,2035,Gas|w/o CCS,Construction,16.87,0.19225307416140036
ADV_WP5_Base,CHN,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),16.87,356.1588618850029
ADV_WP5_Base,CHN,2035,Gas|w/o CCS,Operation,16.87,17.97195806837998
ADV_WP5_Base,CHN,2035,Gas|w/o CCS,upstream CH4,16.87,89.11336544231008
ADV_WP5_Base,CHN,2035,Nuclear,Construction,3.574,1.9143520627495558
ADV_WP5_Base,CHN,2035,Nuclear,Operation,3.574,10.607252357461075
ADV_WP5_Base,CHN,2035,Solar|CSP,Construction,0.01062,28.948914429093705
ADV_WP5_Base,CHN,2035,Solar|CSP,Operation,0.01062,1.110228958725599
ADV_WP5_Base,CHN,2035,Solar|PV,Construction,0.8429,16.051585097452115
ADV_WP5_Base,CHN,2035,Solar|PV,Operation,0.8429,0.04409444113884436
ADV_WP5_Base,CHN,2035,Wind,Construction,2.936,5.704153210451205
ADV_WP5_Base,CHN,2035,Wind,Operation,2.936,0.646259604980936
ADV_WP5_Base,EUR,2035,Biomass|w/o CCS,Construction,0.8743,1.9085724520364913
ADV_WP5_Base,EUR,2035,Biomass|w/o CCS,Operation,0.8743,30.29473650624564
ADV_WP5_Base,EUR,2035,Biomass|w/o CCS,LUC,0.8743,306.4611108970434
ADV_WP5_Base,EUR,2035,Coal|w/o CCS,Construction,1.975,0.2678469780883301
ADV_WP5_Base,EUR,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.975,658.7544303797467
ADV_WP5_Base,EUR,2035,Coal|w/o CCS,Operation,1.975,24.08262678066231
ADV_WP5_Base,EUR,2035,Coal|w/o CCS,upstream CH4,1.975,16.493483335239194
ADV_WP5_Base,EUR,2035,Gas|w/o CCS,Construction,5.983,0.15297804448956223
ADV_WP5_Base,EUR,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),5.983,337.19538692963397
ADV_WP5_Base,EUR,2035,Gas|w/o CCS,Operation,5.983,15.947732543061857
ADV_WP5_Base,EUR,2035,Gas|w/o CCS,upstream CH4,5.983,45.94203416592638
ADV_WP5_Base,EUR,2035,Nuclear,Construction,2.418,1.4096218592146947
ADV_WP5_Base,EUR,2035,Nuclear,Operation,2.418,7.5342588085747995
ADV_WP5_Base,EUR,2035,Solar|CSP,Construction,0.01999,16.289809441322248
ADV_WP5_Base,EUR,2035,Solar|CSP,Operation,0.01999,0.8754087211457379
ADV_WP5_Base,EUR,2035,Solar|PV,Construction,0.8189,12.007781161080581
ADV_WP5_Base,EUR,2035,Solar|PV,Operation,0.8189,0.03550153222397206
ADV_WP5_Base,EUR,2035,Wind,Construction,1.482,4.898819024630046
ADV_WP5_Base,EUR,2035,Wind,Operation,1.482,0.5808585370895072
ADV_WP5_Base,IND,2035,Biomass|w/o CCS,Construction,0.01976,1.892021866631985
ADV_WP5_Base,IND,2035,Biomass|w/o CCS,Operation,0.01976,36.83813964697981
ADV_WP5_Base,IND,2035,Biomass|w/o CCS,LUC,0.01976,306.4611108970434
ADV_WP5_Base,IND,2035,Coal|w/o CCS,Construction,11.63,0.33186261732199973
ADV_WP5_Base,IND,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),11.63,818.1255374032673
ADV_WP5_Base,IND,2035,Coal|w/o CCS,Operation,11.63,25.933385543969514
ADV_WP5_Base,IND,2035,Coal|w/o CCS,upstream CH4,11.63,5.526323801734555
ADV_WP5_Base,IND,2035,Gas|w/o CCS,Construction,0.7039,0.35236677027022734
ADV_WP5_Base,IND,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.7039,497.93436567694283
ADV_WP5_Base,IND,2035,Gas|w/o CCS,Operation,0.7039,18.61887565864804
ADV_WP5_Base,IND,2035,Gas|w/o CCS,upstream CH4,0.7039,75.70130023669907
ADV_WP5_Base,IND,2035,Nuclear,Construction,1.702,2.279846085850709
ADV_WP5_Base,IND,2035,Nuclear,Operation,1.702,13.543071586652065
ADV_WP5_Base,IND,2035,Solar|CSP,Construction,0.002902,25.802087898964846
ADV_WP5_Base,IND,2035,Solar|CSP,Operation,0.002902,0.9909371030715279
ADV_WP5_Base,IND,2035,Solar|PV,Construction,0.3107,18.022847562674563
ADV_WP5_Base,IND,2035,Solar|PV,Operation,0.3107,0.04558211023269766
ADV_WP5_Base,IND,2035,Wind,Construction,0.5954,5.947961727208081
ADV_WP5_Base,IND,2035,Wind,Operation,0.5954,0.684560777464364
ADV_WP5_Base,JPN,2035,Biomass|w/o CCS,Construction,0.003254,1.9585615016267668
ADV_WP5_Base,JPN,2035,Biomass|w/o CCS,Operation,0.003254,33.60783743081703
ADV_WP5_Base,JPN,2035,Biomass|w/o CCS,LUC,0.003254,306.4611108970434
ADV_WP5_Base,JPN,2035,Coal|w/o CCS,Construction,0.5176,0.2774301113707817
ADV_WP5_Base,JPN,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.5176,738.6398763523957
ADV_WP5_Base,JPN,2035,Coal|w/o CCS,Operation,0.5176,18.20382254729089
ADV_WP5_Base,JPN,2035,Coal|w/o CCS,upstream CH4,0.5176,32.98228170625567
ADV_WP5_Base,JPN,2035,Gas|w/o CCS,Construction,1.908,0.17072667615017212
ADV_WP5_Base,JPN,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.908,373.5849056603774
ADV_WP5_Base,JPN,2035,Gas|w/o CCS,Operation,1.908,17.4459579240755
ADV_WP5_Base,JPN,2035,Gas|w/o CCS,upstream CH4,1.908,16.447189412043002
ADV_WP5_Base,JPN,2035,Nuclear,Construction,1.525,1.4710916780100245
ADV_WP5_Base,JPN,2035,Nuclear,Operation,1.525,8.491987728859655
ADV_WP5_Base,JPN,2035,Solar|CSP,Construction,2.554e-5,27.996697843373337
ADV_WP5_Base,JPN,2035,Solar|CSP,Operation,2.554e-5,1.4843854106100804
ADV_WP5_Base,JPN,2035,Solar|PV,Construction,0.04723,16.14492591523521
ADV_WP5_Base,JPN,2035,Solar|PV,Operation,0.04723,0.05300856217701915
ADV_WP5_Base,JPN,2035,Wind,Construction,0.2084,5.469140721438347
ADV_WP5_Base,JPN,2035,Wind,Operation,0.2084,0.6540930261492308
ADV_WP5_Base,LAM,2035,Biomass|w/o CCS,Construction,0.01359,1.9498500562179233
ADV_WP5_Base,LAM,2035,Biomass|w/o CCS,Operation,0.01359,27.155993739504233
ADV_WP5_Base,LAM,2035,Biomass|w/o CCS,LUC,0.01359,306.4611108970434
ADV_WP5_Base,LAM,2035,Coal|w/o CCS,Construction,0.1066,0.2715250117924801
ADV_WP5_Base,LAM,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.1066,841.2382739212007
ADV_WP5_Base,LAM,2035,Coal|w/o CCS,Operation,0.1066,17.266017389509233
ADV_WP5_Base,LAM,2035,Coal|w/o CCS,upstream CH4,0.1066,29.069703305758424
ADV_WP5_Base,LAM,2035,Gas|w/o CCS,Construction,8.51,0.1598002691410721
ADV_WP5_Base,LAM,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),8.51,378.95182138660397
ADV_WP5_Base,LAM,2035,Gas|w/o CCS,Operation,8.51,16.839352090440002
ADV_WP5_Base,LAM,2035,Gas|w/o CCS,upstream CH4,8.51,86.10453729213627
ADV_WP5_Base,LAM,2035,Nuclear,Construction,0.09499,1.571338855576416
ADV_WP5_Base,LAM,2035,Nuclear,Operation,0.09499,7.882348104048966
ADV_WP5_Base,LAM,2035,Solar|CSP,Construction,0.001128,14.656152202119321
ADV_WP5_Base,LAM,2035,Solar|CSP,Operation,0.001128,0.6809750185423198
ADV_WP5_Base,LAM,2035,Solar|PV,Construction,0.07625,11.54887112819015
ADV_WP5_Base,LAM,2035,Solar|PV,Operation,0.07625,0.03319146661939968
ADV_WP5_Base,LAM,2035,Wind,Construction,0.5328,5.299405090447917
ADV_WP5_Base,LAM,2035,Wind,Operation,0.5328,0.6081522261502789
ADV_WP5_Base,MEA,2035,Biomass|w/o CCS,Construction,9.272e-4,2.0298839551472483
ADV_WP5_Base,MEA,2035,Biomass|w/o CCS,Operation,9.272e-4,31.596016089538615
ADV_WP5_Base,MEA,2035,Biomass|w/o CCS,LUC,9.272e-4,306.4611108970434
ADV_WP5_Base,MEA,2035,Coal|w/o CCS,Construction,0.1013,0.28525676019000323
ADV_WP5_Base,MEA,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.1013,825.1924975320829
ADV_WP5_Base,MEA,2035,Coal|w/o CCS,Operation,0.1013,18.612282610976465
ADV_WP5_Base,MEA,2035,Coal|w/o CCS,upstream CH4,0.1013,135.64500852370878
ADV_WP5_Base,MEA,2035,Gas|w/o CCS,Construction,6.076,0.16746822778775053
ADV_WP5_Base,MEA,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),6.076,397.86043449637924
ADV_WP5_Base,MEA,2035,Gas|w/o CCS,Operation,6.076,17.672392498334297
ADV_WP5_Base,MEA,2035,Gas|w/o CCS,upstream CH4,6.076,93.24543431184564
ADV_WP5_Base,MEA,2035,Nuclear,Construction,0.4801,1.7376983905984065
ADV_WP5_Base,MEA,2035,Nuclear,Operation,0.4801,9.678083095286338
ADV_WP5_Base,MEA,2035,Solar|CSP,Construction,0.002872,15.222472727663135
ADV_WP5_Base,MEA,2035,Solar|CSP,Operation,0.002872,0.7716174086457559
ADV_WP5_Base,MEA,2035,Solar|PV,Construction,0.05754,11.37950618130214
ADV_WP5_Base,MEA,2035,Solar|PV,Operation,0.05754,0.03260673311729413
ADV_WP5_Base,MEA,2035,Wind,Construction,0.03115,5.848474125505326
ADV_WP5_Base,MEA,2035,Wind,Operation,0.03115,0.6047920753679417
ADV_WP5_Base,OAS,2035,Biomass|w/o CCS,Construction,0.08829,1.998064948902723
ADV_WP5_Base,OAS,2035,Biomass|w/o CCS,Operation,0.08829,32.6898440977013
ADV_WP5_Base,OAS,2035,Biomass|w/o CCS,LUC,0.08829,306.4611108970434
ADV_WP5_Base,OAS,2035,Coal|w/o CCS,Construction,2.188,0.27522946364701656
ADV_WP5_Base,OAS,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.188,793.2175502742231
ADV_WP5_Base,OAS,2035,Coal|w/o CCS,Operation,2.188,24.34737058543452
ADV_WP5_Base,OAS,2035,Coal|w/o CCS,upstream CH4,2.188,10.018048311203854
ADV_WP5_Base,OAS,2035,Gas|w/o CCS,Construction,6.809,0.16398680234357654
ADV_WP5_Base,OAS,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),6.809,371.2086943750918
ADV_WP5_Base,OAS,2035,Gas|w/o CCS,Operation,6.809,17.471026094469394
ADV_WP5_Base,OAS,2035,Gas|w/o CCS,upstream CH4,6.809,42.98322375598971
ADV_WP5_Base,OAS,2035,Nuclear,Construction,1.827,1.6507254783353356
ADV_WP5_Base,OAS,2035,Nuclear,Operation,1.827,9.923425924628607
ADV_WP5_Base,OAS,2035,Solar|CSP,Construction,0.001323,19.596964329765257
ADV_WP5_Base,OAS,2035,Solar|CSP,Operation,0.001323,0.9694378944155594
ADV_WP5_Base,OAS,2035,Solar|PV,Construction,0.7151,12.537904024402536
ADV_WP5_Base,OAS,2035,Solar|PV,Operation,0.7151,0.03640371268452781
ADV_WP5_Base,OAS,2035,Wind,Construction,0.7642,8.438064229150228
ADV_WP5_Base,OAS,2035,Wind,Operation,0.7642,1.0106727557783683
ADV_WP5_Base,ROW,2035,Biomass|w/o CCS,Construction,0.01436,1.7186193257933449
ADV_WP5_Base,ROW,2035,Biomass|w/o CCS,Operation,0.01436,36.433491347086104
ADV_WP5_Base,ROW,2035,Biomass|w/o CCS,LUC,0.01436,306.4611108970434
ADV_WP5_Base,ROW,2035,Coal|w/o CCS,Construction,0.1854,0.22827123690594264
ADV_WP5_Base,ROW,2035,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.1854,886.7961165048545
ADV_WP5_Base,ROW,2035,Coal|w/o CCS,Operation,0.1854,18.7235829698889
ADV_WP5_Base,ROW,2035,Coal|w/o CCS,upstream CH4,0.1854,13.03110508857983
ADV_WP5_Base,ROW,2035,Gas|w/o CCS,Construction,9.534,0.14051132828714757
ADV_WP5_Base,ROW,2035,Gas|w/o CCS,direct fossil CO2 (non-CCS),9.534,347.2750157331655
ADV_WP5_Base,ROW,2035,Gas|w/o CCS,Operation,9.534,17.63993850563684
ADV_WP5_Base,ROW,2035,Gas|w/o CCS,upstream CH4,9.534,38.97206075367305
ADV_WP5_Base,ROW,2035,Nuclear,Construction,0.8429,1.4144937420811274
ADV_WP5_Base,ROW,2035,Nuclear,Operation,0.8429,8.973408437440352
ADV_WP5_Base,ROW,2035,Solar|CSP,Construction,0.003289,12.495828204953677
ADV_WP5_Base,ROW,2035,Solar|CSP,Operation,0.003289,0.766685554816786
ADV_WP5_Base,ROW,2035,Solar|PV,Construction,0.04596,12.894125623413661
ADV_WP5_Base,ROW,2035,Solar|PV,Operation,0.04596,0.04406514071906668
